links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=283238,2020,06-Nov,Two killed in Bogura road accident,"Two killed in Bogura road accident Driver and helper of a truck were killed in Bogura’s Sherpur upazila as a bus hit the car which was parked beside a highway on Friday.The deceased were identified as truck driver Md Abu Bakar Siddique, 30, and his assistant Md Abu Saeed, 28, Bagra Colony village in the upazila.Dashmail Outpost in-charge sub-inspector Ashraful Islam said a Rangpur-bound bus hit the truck parked beside the Dhaka-Bogura highway in Ambagan area at about 5.00pm, leaving the duos dead on the spot.AZ/GY ","Bogura, Bangladesh","বগুড়া, বগুড়া জেলা, রাজশাহী বিভাগ, 5800, বাংলাদেশ",24.8500662,89.3728431
https://www.observerbd.com/news.php?id=283074,2020,05-Nov,Minor boy killed in Jamalpur road accident,"Minor boy killed in Jamalpur road accidentA minor boy killed in a road accident in Jamalpur’s Sarishabari upazila on Thursday.The deceased was identified as Rakib Hasan, 11, son of Russel Miah, a resident of Nagada village in the upazila.Locals said a CNG-run auto rickshaw hit the boy while he standing beside a road nearby his home at noon, leaving him critically injured.He was taken Sarishabari Upazila Health Complex where the on-duty doctor declared him dead.Satpoa UP chairman Abu Taher confirmed the matter.ZZ/GY ","Jamalpur, Bangladesh","জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.9277076,89.9478205
https://www.observerbd.com/news.php?id=282900,2020,04-Nov,Teacher killed in Chattogram road accident,"Teacher killed in Chattogram road accidentA teacher was killed in a road accident at Hathazari upazila in Chattogram district on Wednesday afternoon.Deceased Ang Thoi Dewan, 24, was the son of Pongko Dewan, hailed from Manikchhari upazila in Khagrachhari district. He was assistant teacher at Terangchhari Government Primary School.The accident took place at Egaromile area on the Hathazari-Oxygen highway in the afternoon.Witnesses said a truck, first, hit a private car, when the car was taking U-turn, and, then, a motorcycle carrying Ang Thoi Dewan, leaving him critically injured.He was taken to Chattogram Medical College Hospital (CMCH) where he succumbed to his injuries during undergoing treatment.CMCH police outpost official Jahirul Alam confirmed the matter of his death.Hathazari Police Station sub-inspector (SI) Kabir said the vehicles were seized and truck driver was detained.UN/ALM ","Chittagong, Bangladesh","চট্টগ্রাম, চট্টগ্রাম জেলা, চট্টগ্রাম বিভাগ, 4000, বাংলাদেশ",22.3364709,91.8260479
https://www.observerbd.com/news.php?id=282884,2020,04-Nov,Sexagenarian killed in Magura road accident,"Sexagenarian killed in Magura road accidentA 65-year-old man was killed as a trolley overturned at Mohammadpur upazila in Magura district on Wednesday afternoon.Deceased Altab Shikder was a resident of Dakkhin Birampur village in Sadar upazila of the district.Witnesses said a trolley turned turtle and fell roadside ditch after hitting a motorcycle at Fire Service Station area on the Magura-Mohammadpur road around 1pm.Altab Shkder fell from the trolley and was crushed under the vehicle, leaving him dead on the spot.Two riders of the bike received critical injuries. They were rushed to Mohammadpur Upazila Health Complex.Police recovered the body and sent it to a local hospital morgue.MU/ALM ","Magura, Bangladesh","মাগুরা, মাগুরা জেলা, খুলনা বিভাগ, বাংলাদেশ",23.488333,89.42
https://www.observerbd.com/news.php?id=282548,2020,02-Nov,Three motorbike riders die in Chandpur road accident,"Three motorbike riders die in Chandpur road accidentThree motorcycle riders killed in a road accident in Chandpur’s Faridganj upazila on Monday.The deceased were identified as Jahid Hossain, 17, Al-Amin, 18, of Gabdergaon village; and Raihan, 17, son of Harun, of Goal Bhaor village in the upazila.Locals said a CNG-run auto rickshaw hit a motorcycle in Faridganj Bazar area at about 3.00pm, leaving Jahid dead on the spot and two others critically injured.Al-Amin and Raihan succumbed to their injuries on way to Chandpur Sadar Hospital.Faridganj Police Station OC Mohammad Shaheed Hossain confirmed the matter.AR/GY ","Chandpur, Bangladesh","Chandpur, মৌলভিবাজার জেলা, সিলেট বিভাগ, বাংলাদেশ",24.426694750000003,91.96290920902106
https://www.observerbd.com/news.php?id=282185,2020,30-Oct,2 motorcyclists killed in Jashore road accident,"2 motorcyclists killed in Jashore road accidentTwo motorcycles collided head-on at Jhikargacha upazila in Jashore district on Friday afternoon that left two riders dead and three others injured.The deceased were identified as Hossain Ali, 20, son of Aslam Ali, and Nayan Hossain, 19, son of Billal Hossain, residents of the upazila.Police sources said the accident took place at Bolla village around 3pm.The injured persons –Akhterul Islam, 13, Rabbi Hossain, 18, and Nayeem Hossain, 12— were taken to Jashore General Hospital.Jhikargacha Police Station officer in-charge (OC) Abdur Razzaq said the bodies were recovered and sent to the hospital morgue.SKR/ALM ","Jhikargacha, Bangladesh","Jhikargacha Kapothakkho Bridge, ঝিকরগাছা, যশোর জেলা, খুলনা বিভাগ, বাংলাদেশ",23.1001273,89.0987978
https://www.observerbd.com/news.php?id=282181,2020,30-Oct,Mother-son killed in Rajshahi road accident,"Mother-son killed in Rajshahi road accidentA woman and his son were killed as a truck rammed into a motorcycle at Godagai upazila in Rajshahi district on Thursday evening.The deceased were identified as Masuda Begum, 55, wife of Shah Alam, and their son Masud Hossain, 24, residents of Godagari municipal area. Masud was a final year student of BSC Engineering at a private university in Dhaka.Witnesses said a truck hit hard a motorcycle carrying the duo at Jotabottola area on the Godagari-Nachol road in the evening, leaving Masud dead on the spot.Masuda Begum died on the way to a local hospital.Godagai Police Station officer in-charge (OC) Khairul Islam said police seized the truck, but its driver and his assistant fled the scene.A case has been filed in this connection with the Police Station.RHF/ALM ","Rajshahi, Bangladesh","রাজশাহী বিভাগ, বাংলাদেশ",24.4611511,88.6888703
https://www.observerbd.com/news.php?id=281570,2020,26-Oct,Mother-daughter killed in Natore road accident,"Mother-daughter killed in Natore road accidentA woman and her daughter were killed as a bus plunged into a roadside ditch in Natore district on Monday morning.The deceased were identified as Jotsna Begum, 50, wife of Abdul Mannan, a resident of Naraikhali village at Chatmohar upazila in Pabna district and their daughter Rojina Khatun, 32.The accident took place at Godhra area on the Natore-Pabna highway this morning that also injured 10 persons including Rojina’s husband Shamim Hossain, 35.Banpara Highway police station OC Khandakar Shafiqul Islam said a Rajshahi-bound passenger bus of ‘Chanchal Paribahan’ coming from Pabna fell into roadside ditch when it was trying to overtake a truck, leaving Jotsna dead on the spot and 11 others injured including Rojina.Rojina died on the way to Rajshahi Medical College Hospital. The other injured persons were admitted to different hospitals in the area.Banpara Highway police recovered the bus from the spot.OH/ALM ","Rojina, Bangladesh","Rojina Manshon, 60, Laboratory road, কাঁটাবন, ঢাকা, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",23.737622899999998,90.38542875187822
https://www.observerbd.com/news.php?id=281390,2020,25-Oct,2 killed in Faridpur accident,"2 killed in Faridpur accidentTwo people were killed and five others injured when a microbus hit a truck in Madhukhali upazila of Faridpur early Sunday.The deceased were identified as Mosharraf Hossain, 80, and Amena Begum, 65, of Alamdanga upazila in Chuadanga district.Witnesses said a microbus smashed with the goods-laden truck in Kamarkhali area, leaving the two people killed on the spot and five others injured, said Abdur Rahim, sub-inspector of Karimpur Police outpost under Faridpur highway Police Station.The injured were taken to a local hospital.LY  ","Madhukhali, Bangladesh","Madhukhali, ফরিদপুর জেলা, ঢাকা বিভাগ, 7800, বাংলাদেশ",23.5277739,89.6499821
https://www.observerbd.com/news.php?id=281384,2020,25-Oct,Trader killed in Pabna road accident,"Trader killed in Pabna road accidentA trader was killed when a motorcycle hit him at Alhajj intersection under Ishwardi upazila in Pabna district on Saturday night.The deceased was identified as Alam Mukul, 60.Quoting locals police said trader by profession, Mukul recently bought a battery-run car (made in China). He went to a workshop with the vehicle at night to repair it. A motorcycle hit him when Mukul was crossing a road in the area after got down from his car.Critically injured Mukul was rushed to Ishwardi Upazila Health Complex. But he breathed his last on way to Rajshahi Medical College Hospital.TF  ","China, Bangladesh","Bangladesh-China Friendship Bridge-2 (Shombhuganj Bridge), ময়মনসিংহ, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, 2202, বাংলাদেশ",24.7490115,90.4240601
https://www.observerbd.com/news.php?id=280475,2020,19-Oct,"Father, son killed in Dhaka's Demra road accident","Father, son killed in Dhaka's Demra road accidentA man and his son were killed after the motorcycle they were riding hit an electric pole in Konapara of Demra in the capital on Sunday night.  The deceased were identified as Anisur Rahman Babul, 55, a tiles trader by profession, and his son Salman Rahim, 22, a Honours student at Rahim Borhan Uddin College.Babul's cousin Md Hanif said the duo met the tragic end of their life when the motorbike hit the electric pole after Salman lost control over the steering around 9:30pm.They were first taken to Famous Hospital in Konabari where Salman was declared dead by the on-duty doctors. Babul was, later, shifted to Dhaka Medical College Hospital where he also succumbed to his death.Demra Police Station SI Md Alamgir Hossain confirmed the death news. TF ","Konabari, Bangladesh","Alltex Industrial Park (Bangladesh), Konabari Road, নারায়নগঞ্জ জেলা, ঢাকা বিভাগ, 1462, বাংলাদেশ",23.74996565,90.54522233508905
https://www.observerbd.com/news.php?id=279564,2020,13-Oct,Two killed in Manikganj road accident,"Two killed in Manikganj road accidentTwo
 people were killed and three others injured as a mini-truck rammed into
 a CNG-run auto-rickshaw at Singair upazila in Manikganj district on 
Tuesday afternoon.The deceased were identified as 7-month-old Infa, daughter of Rumon, of Savar upazila of Dhaka, and Nazimuddin, 50.Witnesses
 said the mini-truck coming from the opposite direction smashed the 
auto-rickshaw at Deuli area on the Manikganj-Singair-Hemayetpur regional
 road, leaving two dead on the spot and three others injured, including 
auto-rickshaw driver.The
 auto-rickshaw driver was admitted to Savar Upazila Health Complex with 
critical condition while two others were taken to Singair Upazila Health
 Complex.Singair Police Station officer in-charge (OC) Md Rakibuzzaman said police detained the mini-truck driver.The bodies of the deceased were handed over to respective family without autopsy.AAL/ALM ","Manikganj, Bangladesh","মানিকগঞ্জ জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.871163,89.9987833
